circuit,num_qubits,optimization_level,topology,seed,routing,depth,transpile_time,routing_overhead_2q,total_gates,one_qubit_gates,two_qubit_gates,mode,exec_time,fidelity,success_prob
ghz,10,3,grid,11,preset_default,13,0.0024298999924212694,0,12,3,9,noisy,0.038196400011656806,0.7685527486400817,0.7685546875
ghz,10,3,grid,22,preset_default,13,0.002152500004740432,0,12,3,9,ideal,0.0296022999973502,0.9998509661769812,1.0
ghz,10,3,grid,22,preset_default,13,0.002152500004740432,0,12,3,9,noisy,0.03975460000219755,0.7628803665177288,0.762939453125
ghz,10,3,grid,33,preset_default,13,0.0021188000100664794,0,12,3,9,ideal,0.0300308000005316,0.9999865887750645,1.0
ghz,10,3,grid,33,preset_default,13,0.0021188000100664794,0,12,3,9,noisy,0.039424799993867055,0.7675718350659427,0.767578125
ghz,10,3,heavy_hex,11,preset_default,13,0.0030132000101730227,0,12,3,9,ideal,0.030702599993674085,0.9999899267135619,1.0
ghz,10,3,heavy_hex,11,preset_default,13,0.0030132000101730227,0,12,3,9,noisy,0.03709300002083182,0.7685527486400817,0.7685546875
ghz,10,3,heavy_hex,22,preset_default,13,0.0021511999948415905,0,12,3,9,ideal,0.03029149997746572,0.9998509661769812,1.0
ghz,10,3,heavy_hex,22,preset_default,13,0.0021511999948415905,0,12,3,9,noisy,0.04210320001584478,0.7628759908148713,0.762939453125
ghz,10,3,heavy_hex,33,preset_default,13,0.00262389998533763,0,12,3,9,ideal,0.031220700009725988,0.9999865887750645,1.0
ghz,10,3,heavy_hex,33,preset_default,13,0.00262389998533763,0,12,3,9,noisy,0.04412380000576377,0.7680586458211448,0.76806640625
qft,5,0,linear,11,preset_default,81,0.0022305999882519245,30,116,60,56,ideal,0.016291200008708984,1.0,1.0
qft,5,0,linear,11,preset_default,81,0.0022305999882519245,30,116,60,56,noisy,0.019130099972244352,0.5954589843750017,0.595458984375
qft,5,0,linear,22,preset_default,73,0.0016110000142361969,27,113,60,53,ideal,0.016577200003666803,1.0,1.0
qft,5,0,linear,22,preset_default,73,0.0016110000142361969,27,113,60,53,noisy,0.018883500015363097,0.5986328125000018,0.5986328125
qft,5,0,linear,33,preset_default,79,0.0019400999881327152,30,116,60,56,ideal,0.01603259998955764,1.0,1.0
qft,5,0,linear,33,preset_default,79,0.0019400999881327152,30,116,60,56,noisy,0.01861499997903593,0.6015625000000019,0.6015625
qft,5,0,grid,11,preset_default,59,0.0015989999810699373,18,104,60,44,ideal,0.015378599986433983,1.0,1.0
qft,5,0,grid,11,preset_default,59,0.0015989999810699373,18,104,60,44,noisy,0.019838800013531,0.6606445312500017,0.66064453125
qft,5,0,grid,22,preset_default,73,0.0016825000056996942,21,107,60,47,ideal,0.016452799987746403,1.0,1.0
qft,5,0,grid,22,preset_default,73,0.0016825000056996942,21,107,60,47,noisy,0.017704100027913228,0.6240234375000014,0.6240234375
qft,5,0,grid,33,preset_default,59,0.0015681999793741852,15,101,60,41,ideal,0.015447999991010875,1.0,1.0
qft,5,0,grid,33,preset_default,59,0.0015681999793741852,15,101,60,41,noisy,0.020466299989493564,0.6757812500000018,0.67578125
qft,5,0,heavy_hex,11,preset_default,74,0.0018573999986983836,45,131,60,71,ideal,0.01642349999747239,1.0,1.0
qft,5,0,heavy_hex,11,preset_default,74,0.0018573999986983836,45,131,60,71,noisy,0.062121599999954924,0.5637207031250017,0.563720703125
qft,5,0,heavy_hex,22,preset_default,94,0.0018966000061482191,63,149,60,89,ideal,0.018808199994964525,1.0,1.0
qft,5,0,heavy_hex,22,preset_default,94,0.0018966000061482191,63,149,60,89,noisy,0.2679204000160098,0.5009765625000019,0.5009765625
qft,5,0,heavy_hex,33,preset_default,77,0.0020080000103916973,48,134,60,74,ideal,0.017372599977534264,1.0,1.0
qft,5,0,heavy_hex,33,preset_default,77,0.0020080000103916973,48,134,60,74,noisy,0.2510634000063874,0.5690917968750019,0.569091796875
qft,5,1,linear,11,preset_default,56,0.003331000014441088,24,99,49,50,ideal,0.01683680000132881,1.0,1.0
qft,5,1,linear,11,preset_default,56,0.003331000014441088,24,99,49,50,noisy,0.017264800000702962,0.623291015625002,0.623291015625
qft,5,1,linear,22,preset_default,56,0.002800799993565306,24,99,49,50,ideal,0.015707500017015263,1.0,1.0
qft,5,1,linear,22,preset_default,56,0.002800799993565306,24,99,49,50,noisy,0.017464700009441003,0.6113281250000018,0.611328125
qft,5,1,linear,33,preset_default,56,0.0024249999842140824,24,99,49,50,ideal,0.015633400005754083,1.0,1.0
qft,5,1,linear,33,preset_default,56,0.0024249999842140824,24,99,49,50,noisy,0.017644900013692677,0.6328125000000019,0.6328125
qft,5,1,grid,11,preset_default,53,0.0023518999805673957,12,86,48,38,ideal,0.016022600000724196,1.0,1.0
qft,5,1,grid,11,preset_default,53,0.0023518999805673957,12,86,48,38,noisy,0.018993500008946285,0.6894531250000018,0.689453125
qft,5,1,grid,22,preset_default,46,0.002547599986428395,12,86,48,38,ideal,0.015963600017130375,1.0,1.0
qft,5,1,grid,22,preset_default,46,0.002547599986428395,12,86,48,38,noisy,0.017470799997681752,0.6716308593750016,0.671630859375
qft,5,1,grid,33,preset_default,51,0.002205700002377853,12,86,48,38,ideal,0.01600160001544282,1.0,1.0
qft,5,1,grid,33,preset_default,51,0.002205700002377853,12,86,48,38,noisy,0.020095600018976256,0.6914062500000017,0.69140625
qft,5,1,heavy_hex,11,preset_default,59,0.004048500006319955,15,90,49,41,ideal,0.01585009999689646,1.0,1.0
qft,5,1,heavy_hex,11,preset_default,59,0.004048500006319955,15,90,49,41,noisy,0.016633099992759526,0.6723632812500017,0.67236328125
qft,5,1,heavy_hex,22,preset_default,54,0.002903499989770353,12,88,50,38,ideal,0.015675000002374873,1.0,1.0
qft,5,1,heavy_hex,22,preset_default,54,0.002903499989770353,12,88,50,38,noisy,0.016944400005741045,0.6721191406250017,0.672119140625
qft,5,1,heavy_hex,33,preset_default,54,0.002812699996866286,12,88,50,38,ideal,0.01511080001364462,1.0,1.0
qft,5,1,heavy_hex,33,preset_default,54,0.002812699996866286,12,88,50,38,noisy,0.01782939999247901,0.6835937500000018,0.68359375
qft,5,2,linear,11,preset_default,53,0.004488199978368357,4,100,70,30,ideal,0.01652880001347512,1.0,1.0
qft,5,2,linear,11,preset_default,53,0.004488199978368357,4,100,70,30,noisy,0.015995099995052442,0.7224121093750014,0.722412109375
qft,5,2,linear,22,preset_default,53,0.0030270999995991588,4,100,70,30,ideal,0.016349999990779907,1.0,1.0
qft,5,2,linear,22,preset_default,53,0.0030270999995991588,4,100,70,30,noisy,0.017191699997056276,0.7065429687500017,0.70654296875
qft,5,2,linear,33,preset_default,53,0.0031172999879345298,4,100,70,30,ideal,0.016630700003588572,1.0,1.0
qft,5,2,linear,33,preset_default,53,0.0031172999879345298,4,100,70,30,noisy,0.01705049999873154,0.7180175781250017,0.718017578125
qft,5,2,grid,11,preset_default,51,0.00333949999185279,4,81,51,30,ideal,0.017166099976748228,1.0,1.0
qft,5,2,grid,11,preset_default,51,0.00333949999185279,4,81,51,30,noisy,0.017444700002670288,0.7260742187500019,0.72607421875
qft,5,2,grid,22,preset_default,55,0.0033211999980267137,2,83,55,28,ideal,0.015534300007857382,1.0,1.0
qft,5,2,grid,22,preset_default,55,0.0033211999980267137,2,83,55,28,noisy,0.01748910002061166,0.7219238281250016,0.721923828125
qft,5,2,grid,33,preset_default,51,0.0029705999768339097,4,81,51,30,ideal,0.015758599998662248,1.0,1.0
qft,5,2,grid,33,preset_default,51,0.0029705999768339097,4,81,51,30,noisy,0.016627400007564574,0.7209472656250016,0.720947265625
qft,5,2,heavy_hex,11,preset_default,51,0.003675099986139685,2,87,59,28,ideal,0.016626099997665733,1.0,1.0
qft,5,2,heavy_hex,11,preset_default,51,0.003675099986139685,2,87,59,28,noisy,0.016144599998369813,0.7351074218750014,0.735107421875
qft,5,2,heavy_hex,22,preset_default,51,0.003657499997643754,2,87,59,28,ideal,0.0157240999978967,1.0,1.0
qft,5,2,heavy_hex,22,preset_default,51,0.003657499997643754,2,87,59,28,noisy,0.01596849999623373,0.7207031250000017,0.720703125
qft,5,2,heavy_hex,33,preset_default,50,0.003977700020186603,4,82,52,30,ideal,0.01610949999303557,1.0,1.0
qft,5,2,heavy_hex,33,preset_default,50,0.003977700020186603,4,82,52,30,noisy,0.02279430002090521,0.7216796875000017,0.7216796875
qft,5,3,linear,11,preset_default,53,0.0033666000235825777,4,100,70,30,ideal,0.016359600005671382,1.0,1.0
qft,5,3,linear,11,preset_default,53,0.0033666000235825777,4,100,70,30,noisy,0.017573899996932596,0.7224121093750014,0.722412109375
qft,5,3,linear,22,preset_default,53,0.0036780000082217157,4,100,70,30,ideal,0.016197699995245785,1.0,1.0
qft,5,3,linear,22,preset_default,53,0.0036780000082217157,4,100,70,30,noisy,0.017112200002884492,0.7065429687500017,0.70654296875
qft,5,3,linear,33,preset_default,53,0.0036810000019613653,4,100,70,30,ideal,0.01637050000135787,1.0,1.0
qft,5,3,linear,33,preset_default,53,0.0036810000019613653,4,100,70,30,noisy,0.01665309999953024,0.7180175781250017,0.718017578125
qft,5,3,grid,11,preset_default,51,0.003228300018236041,4,81,51,30,ideal,0.016095700004370883,1.0,1.0
qft,5,3,grid,11,preset_default,51,0.003228300018236041,4,81,51,30,noisy,0.015622300008544698,0.7260742187500019,0.72607421875
qft,5,3,grid,22,preset_default,47,0.00320019997889176,6,78,46,32,ideal,0.015667600004235283,1.0,1.0
qft,5,3,grid,22,preset_default,47,0.00320019997889176,6,78,46,32,noisy,0.016652899998007342,0.7033691406250017,0.703369140625
qft,5,3,grid,33,preset_default,50,0.0032831999997142702,3,73,44,29,ideal,0.015881900006206706,1.0,1.0
qft,5,3,grid,33,preset_default,50,0.0032831999997142702,3,73,44,29,noisy,0.018711999990046024,0.7331542968750016,0.733154296875
qft,5,3,heavy_hex,11,preset_default,50,0.00376920000417158,4,82,52,30,ideal,0.01616560001275502,1.0,1.0
qft,5,3,heavy_hex,11,preset_default,50,0.00376920000417158,4,82,52,30,noisy,0.015894099982688203,0.7250976562500016,0.72509765625
qft,5,3,heavy_hex,22,preset_default,51,0.00405220000538975,2,87,59,28,ideal,0.01609330001519993,1.0,1.0
qft,5,3,heavy_hex,22,preset_default,51,0.00405220000538975,2,87,59,28,noisy,0.0166089000122156,0.7207031250000017,0.720703125
qft,5,3,heavy_hex,33,preset_default,50,0.004555299994535744,4,82,52,30,ideal,0.016062900016549975,1.0,1.0
qft,5,3,heavy_hex,33,preset_default,50,0.004555299994535744,4,82,52,30,noisy,0.01644889998715371,0.7216796875000017,0.7216796875
qft,8,0,linear,11,preset_default,169,0.0020902999967802316,117,317,132,185,ideal,0.022163899993756786,1.0,1.0
qft,8,0,linear,11,preset_default,169,0.0020902999967802316,117,317,132,185,noisy,0.03767449999577366,0.22729492187500927,0.227294921875
qft,8,0,linear,22,preset_default,163,0.001959699991857633,117,317,132,185,ideal,0.021221599978161976,1.0,1.0
qft,8,0,linear,22,preset_default,163,0.001959699991857633,117,317,132,185,noisy,0.03735159998177551,0.22045898437500894,0.220458984375
qft,8,0,linear,33,preset_default,146,0.0022146999835968018,114,314,132,182,ideal,0.021104999992530793,1.0,1.0
qft,8,0,linear,33,preset_default,146,0.0022146999835968018,114,314,132,182,noisy,0.03472560000955127,0.226562500000009,0.2265625
qft,8,0,grid,11,preset_default,129,0.0019294999947305769,72,272,132,140,ideal,0.020772599993506446,1.0,1.0
qft,8,0,grid,11,preset_default,129,0.0019294999947305769,72,272,132,140,noisy,0.03910980001091957,0.3059082031250103,0.305908203125
qft,8,0,grid,22,preset_default,143,0.0020586999889928848,75,275,132,143,ideal,0.020821599988266826,1.0,1.0
qft,8,0,grid,22,preset_default,143,0.0020586999889928848,75,275,132,143,noisy,0.03293739998480305,0.2968750000000099,0.296875
qft,8,0,grid,33,preset_default,145,0.002302199980476871,78,278,132,146,ideal,0.019491000013658777,1.0,1.0
qft,8,0,grid,33,preset_default,145,0.002302199980476871,78,278,132,146,noisy,0.03629619997809641,0.29760742187500955,0.297607421875
qft,8,0,heavy_hex,11,preset_default,174,0.005729099997552112,150,350,132,218,ideal,0.027372999989893287,1.0,1.0
qft,8,0,heavy_hex,11,preset_default,174,0.005729099997552112,150,350,132,218,noisy,8.793141000001924,0.19897460937500977,0.198974609375
qft,8,0,heavy_hex,22,preset_default,171,0.0019459000031929463,132,332,132,200,ideal,0.020968500000890344,1.0,1.0
qft,8,0,heavy_hex,22,preset_default,171,0.0019459000031929463,132,332,132,200,noisy,8.78594920001342,0.2187500000000095,0.21875
qft,8,0,heavy_hex,33,preset_default,192,0.0017349000263493508,141,341,132,209,ideal,0.020925299992086366,1.0,1.0
qft,8,0,heavy_hex,33,preset_default,192,0.0017349000263493508,141,341,132,209,noisy,15.514737299992703,0.19873046875000847,0.19873046875
qft,8,1,linear,11,preset_default,124,0.003958999994210899,102,288,118,170,ideal,0.026903099991614,1.0,1.0
qft,8,1,linear,11,preset_default,124,0.003958999994210899,102,288,118,170,noisy,0.06168700000853278,0.25390625000000905,0.25390625
qft,8,1,linear,22,preset_default,140,0.0045593999966513366,102,288,118,170,ideal,0.018673300015507266,1.0,1.0
qft,8,1,linear,22,preset_default,140,0.0045593999966513366,102,288,118,170,noisy,0.046931999997468665,0.2431640625000093,0.2431640625
qft,8,1,linear,33,preset_default,124,0.004371999995782971,102,288,118,170,ideal,0.020595000009052455,1.0,1.0
qft,8,1,linear,33,preset_default,124,0.004371999995782971,102,288,118,170,noisy,0.04950150000513531,0.24780273437500855,0.247802734375
qft,8,1,grid,11,preset_default,103,0.004128100001253188,42,226,116,110,ideal,0.01881769997999072,1.0,1.0
qft,8,1,grid,11,preset_default,103,0.004128100001253188,42,226,116,110,noisy,0.042667900008382276,0.3750000000000097,0.375
qft,8,1,grid,22,preset_default,105,0.003857700008666143,42,226,116,110,ideal,0.016203500010306016,1.0,1.0
qft,8,1,grid,22,preset_default,105,0.003857700008666143,42,226,116,110,noisy,0.04431309999199584,0.3759765625000096,0.3759765625
qft,8,1,grid,33,preset_default,110,0.004258800006937236,45,230,117,113,ideal,0.017918099998496473,1.0,1.0
qft,8,1,grid,33,preset_default,110,0.004258800006937236,45,230,117,113,noisy,0.04453380001359619,0.3718261718750093,0.371826171875
qft,8,1,heavy_hex,11,preset_default,154,0.004612099990481511,84,270,118,152,ideal,0.017901399987749755,1.0,1.0
qft,8,1,heavy_hex,11,preset_default,154,0.004612099990481511,84,270,118,152,noisy,0.04796500000520609,0.2849121093750098,0.284912109375
qft,8,1,heavy_hex,22,preset_default,135,0.004825299984076992,72,257,117,140,ideal,0.017806999996537343,1.0,1.0
qft,8,1,heavy_hex,22,preset_default,135,0.004825299984076992,72,257,117,140,noisy,0.045828199974494055,0.3029785156250089,0.302978515625
qft,8,1,heavy_hex,33,preset_default,131,0.004588000010699034,78,265,119,146,ideal,0.017781599977752194,1.0,1.0
qft,8,1,heavy_hex,33,preset_default,131,0.004588000010699034,78,265,119,146,noisy,0.04844600000069477,0.29882812500000955,0.298828125
qft,8,2,linear,11,preset_default,98,0.00638279999839142,25,281,188,93,ideal,0.02150249999249354,1.0,1.0
qft,8,2,linear,11,preset_default,98,0.00638279999839142,25,281,188,93,noisy,0.04834639999899082,0.41601562500000994,0.416015625
qft,8,2,linear,22,preset_default,99,0.006621400010772049,21,299,210,89,ideal,0.019809899997198954,1.0,1.0
qft,8,2,linear,22,preset_default,99,0.006621400010772049,21,299,210,89,noisy,0.05020880000665784,0.42041015625001005,0.42041015625
qft,8,2,linear,33,preset_default,100,0.006426700012525544,29,275,178,97,ideal,0.019517900014761835,1.0,1.0
qft,8,2,linear,33,preset_default,100,0.006426700012525544,29,275,178,97,noisy,0.04352349997498095,0.41113281250001016,0.4111328125
qft,8,2,grid,11,preset_default,107,0.005913300003157929,18,209,123,86,ideal,0.01737639997736551,1.0,1.0
qft,8,2,grid,11,preset_default,107,0.005913300003157929,18,209,123,86,noisy,0.04307499999413267,0.4467773437500101,0.44677734375
qft,8,2,grid,22,preset_default,81,0.005850800022017211,2,240,170,70,ideal,0.017153099994175136,1.0,1.0
qft,8,2,grid,22,preset_default,81,0.005850800022017211,2,240,170,70,noisy,0.04173500000615604,0.4858398437500093,0.48583984375
qft,8,2,grid,33,preset_default,81,0.006346499983919784,2,240,170,70,ideal,0.01947860000655055,1.0,1.0
qft,8,2,grid,33,preset_default,81,0.006346499983919784,2,240,170,70,noisy,0.039598100003786385,0.5063476562500097,0.50634765625
qft,8,2,heavy_hex,11,preset_default,106,0.00665690001915209,20,257,169,88,ideal,0.019780100003117695,1.0,1.0
qft,8,2,heavy_hex,11,preset_default,106,0.00665690001915209,20,257,169,88,noisy,0.04352250002557412,0.43505859375000955,0.43505859375
qft,8,2,heavy_hex,22,preset_default,103,0.006608200026676059,20,247,159,88,ideal,0.01745920002576895,1.0,1.0
qft,8,2,heavy_hex,22,preset_default,103,0.006608200026676059,20,247,159,88,noisy,0.0434774000023026,0.4309082031250093,0.430908203125
qft,8,2,heavy_hex,33,preset_default,111,0.006693800009088591,21,238,149,89,ideal,0.019747799990000203,1.0,1.0
qft,8,2,heavy_hex,33,preset_default,111,0.006693800009088591,21,238,149,89,noisy,0.04250109998974949,0.4409179687500103,0.44091796875
qft,8,3,linear,11,preset_default,98,0.006400699989171699,25,281,188,93,ideal,0.019307700014906004,1.0,1.0
qft,8,3,linear,11,preset_default,98,0.006400699989171699,25,281,188,93,noisy,0.04812849999871105,0.41601562500000994,0.416015625
qft,8,3,linear,22,preset_default,94,0.00680950001697056,25,270,177,93,ideal,0.020815399999264628,1.0,1.0
qft,8,3,linear,22,preset_default,94,0.00680950001697056,25,270,177,93,noisy,0.04725569998845458,0.4104003906250098,0.410400390625
qft,8,3,linear,33,preset_default,100,0.0066491999896243215,29,275,178,97,ideal,0.022137099993415177,1.0,1.0
qft,8,3,linear,33,preset_default,100,0.0066491999896243215,29,275,178,97,noisy,0.043327399995177984,0.41113281250001016,0.4111328125
qft,8,3,grid,11,preset_default,84,0.006611599994357675,2,247,177,70,ideal,0.020534200011752546,1.0,1.0
qft,8,3,grid,11,preset_default,84,0.006611599994357675,2,247,177,70,noisy,0.041943299991544336,0.4929199218750093,0.492919921875
qft,8,3,grid,22,preset_default,81,0.006366999994497746,2,240,170,70,ideal,0.01805349998176098,1.0,1.0
qft,8,3,grid,22,preset_default,81,0.006366999994497746,2,240,170,70,noisy,0.04153849999420345,0.4858398437500093,0.48583984375
qft,8,3,grid,33,preset_default,81,0.007078700000420213,2,240,170,70,ideal,0.021205099998041987,1.0,1.0
qft,8,3,grid,33,preset_default,81,0.007078700000420213,2,240,170,70,noisy,0.0400863999966532,0.5063476562500097,0.50634765625
qft,8,3,heavy_hex,11,preset_default,124,0.007550000009359792,38,238,132,106,ideal,0.018369199999142438,1.0,1.0
qft,8,3,heavy_hex,11,preset_default,124,0.007550000009359792,38,238,132,106,noisy,0.04856349999317899,0.3867187500000095,0.38671875
qft,8,3,heavy_hex,22,preset_default,109,0.0071087999967858195,24,217,125,92,ideal,0.01724129999638535,1.0,1.0
qft,8,3,heavy_hex,22,preset_default,109,0.0071087999967858195,24,217,125,92,noisy,0.042485900019528344,0.4233398437500093,0.42333984375
qft,8,3,heavy_hex,33,preset_default,111,0.007026399980532005,21,238,149,89,ideal,0.017818799999076873,1.0,1.0
qft,8,3,heavy_hex,33,preset_default,111,0.007026399980532005,21,238,149,89,noisy,0.0465803999977652,0.4409179687500103,0.44091796875
qft,10,0,linear,11,preset_default,200,0.003525200008880347,195,495,195,300,ideal,0.02931340000941418,1.0,1.0
qft,10,0,linear,11,preset_default,200,0.003525200008880347,195,495,195,300,noisy,0.2965752999880351,0.10180664062501811,0.101806640625
qft,10,0,linear,22,preset_default,229,0.00312759997905232,213,513,195,318,ideal,0.02603330000420101,1.0,1.0
qft,10,0,linear,22,preset_default,229,0.00312759997905232,213,513,195,318,noisy,0.34304060001159087,0.08154296875001532,0.08154296875
qft,10,0,linear,33,preset_default,217,0.0029494999907910824,198,498,195,303,ideal,0.024631100008264184,1.0,1.0
qft,10,0,linear,33,preset_default,217,0.0029494999907910824,198,498,195,303,noisy,0.279779000004055,0.10058593750001826,0.1005859375
qft,10,0,grid,11,preset_default,194,0.0024080000002868474,141,441,195,246,ideal,0.023126899992348626,1.0,1.0
qft,10,0,grid,11,preset_default,194,0.0024080000002868474,141,441,195,246,noisy,0.18290369998430833,0.14575195312502198,0.145751953125
qft,10,0,grid,22,preset_default,200,0.002055999997537583,138,438,195,243,ideal,0.02109950000885874,1.0,1.0
qft,10,0,grid,22,preset_default,200,0.002055999997537583,138,438,195,243,noisy,0.15581899997778237,0.14013671875001993,0.14013671875
qft,10,0,grid,33,preset_default,179,0.0026276999851688743,120,420,195,225,ideal,0.02192480000667274,1.0,1.0
qft,10,0,grid,33,preset_default,179,0.0026276999851688743,120,420,195,225,noisy,0.15767310000956059,0.16723632812502215,0.167236328125
qft,10,0,heavy_hex,11,preset_default,264,0.0026489000010769814,264,564,195,369,ideal,0.046352699981071055,1.0,1.0
qft,10,0,heavy_hex,11,preset_default,264,0.0026489000010769814,264,564,195,369,noisy,250.84680020000087,0.07470703125001701,0.07470703125
qft,10,0,heavy_hex,22,preset_default,232,0.0032094000198412687,288,588,195,393,ideal,0.0770143999834545,1.0,1.0
qft,10,0,heavy_hex,22,preset_default,232,0.0032094000198412687,288,588,195,393,noisy,264.41657179998583,0.06909179687501635,0.069091796875
qft,10,0,heavy_hex,33,preset_default,238,0.0037518999888561666,234,534,195,339,ideal,0.05228839998017065,1.0,1.0
qft,10,0,heavy_hex,33,preset_default,238,0.0037518999888561666,234,534,195,339,noisy,124.31460839998908,0.08422851562501778,0.084228515625
qft,10,1,linear,11,preset_default,172,0.004538000008324161,177,461,179,282,ideal,0.02552359999390319,1.0,1.0
qft,10,1,linear,11,preset_default,172,0.004538000008324161,177,461,179,282,noisy,0.27520689999801107,0.11132812500001853,0.111328125
qft,10,1,linear,22,preset_default,174,0.004995700001018122,180,465,180,285,ideal,0.027589699981035665,1.0,1.0
qft,10,1,linear,22,preset_default,174,0.004995700001018122,180,465,180,285,noisy,0.4145820000267122,0.10620117187501779,0.106201171875
qft,10,1,linear,33,preset_default,172,0.004469499981496483,174,458,179,279,ideal,0.024202700005844235,1.0,1.0
qft,10,1,linear,33,preset_default,172,0.004469499981496483,174,458,179,279,noisy,0.2896918999904301,0.11596679687501911,0.115966796875
qft,10,1,grid,11,preset_default,112,0.004304899979615584,84,362,173,189,ideal,0.021969699999317527,1.0,1.0
qft,10,1,grid,11,preset_default,112,0.004304899979615584,84,362,173,189,noisy,0.2814891999878455,0.2160644531250223,0.216064453125
qft,10,1,grid,22,preset_default,176,0.004277000000001863,90,370,175,195,ideal,0.024598299991339445,1.0,1.0
qft,10,1,grid,22,preset_default,176,0.004277000000001863,90,370,175,195,noisy,0.26697220001369715,0.19580078125002073,0.19580078125
qft,10,1,grid,33,preset_default,147,0.004366900015156716,87,367,175,192,ideal,0.023120099998777732,1.0,1.0
qft,10,1,grid,33,preset_default,147,0.004366900015156716,87,367,175,192,noisy,0.3099649999930989,0.20605468750002115,0.2060546875
qft,10,1,heavy_hex,11,preset_default,182,0.004948699992382899,141,423,177,246,ideal,0.03199699998367578,1.0,1.0
qft,10,1,heavy_hex,11,preset_default,182,0.004948699992382899,141,423,177,246,noisy,7.077599600015674,0.13134765625001865,0.13134765625
qft,10,1,heavy_hex,22,preset_default,193,0.005515299999387935,135,419,179,240,ideal,0.0250141000142321,1.0,1.0
qft,10,1,heavy_hex,22,preset_default,193,0.005515299999387935,135,419,179,240,noisy,0.3089205000142101,0.14526367187501982,0.145263671875
qft,10,1,heavy_hex,33,preset_default,172,0.00497229999746196,129,412,178,234,ideal,0.025504699995508417,1.0,1.0
qft,10,1,heavy_hex,33,preset_default,172,0.00497229999746196,129,412,178,234,noisy,1.1706878999830224,0.1562500000000208,0.15625
qft,10,2,linear,11,preset_default,125,0.007689100020797923,48,442,289,153,ideal,0.024096300010569394,1.0,1.0
qft,10,2,linear,11,preset_default,125,0.007689100020797923,48,442,289,153,noisy,0.4295941999880597,0.2651367187500257,0.26513671875
qft,10,2,linear,22,preset_default,126,0.007069799990858883,44,460,311,149,ideal,0.024085500015644357,1.0,1.0
qft,10,2,linear,22,preset_default,126,0.007069799990858883,44,460,311,149,noisy,0.30898630002047867,0.2612304687500255,0.26123046875
qft,10,2,linear,33,preset_default,129,0.0071730999916326255,50,444,289,155,ideal,0.027017799991881475,1.0,1.0
qft,10,2,linear,33,preset_default,129,0.0071730999916326255,50,444,289,155,noisy,0.3453192000160925,0.2558593750000243,0.255859375
qft,10,2,grid,11,preset_default,108,0.007035100017674267,9,388,274,114,ideal,0.025615799997467548,1.0,1.0
qft,10,2,grid,11,preset_default,108,0.007035100017674267,9,388,274,114,noisy,0.17915119999088347,0.3432617187500258,0.34326171875
qft,10,2,grid,22,preset_default,111,0.006696700002066791,7,392,280,112,ideal,0.02640070000779815,1.0,1.0
qft,10,2,grid,22,preset_default,111,0.006696700002066791,7,392,280,112,noisy,0.19351909999386407,0.3422851562500238,0.34228515625
qft,10,2,grid,33,preset_default,114,0.007104399992385879,8,400,287,113,ideal,0.024093500018352643,1.0,1.0
qft,10,2,grid,33,preset_default,114,0.007104399992385879,8,400,287,113,noisy,0.17822820000583306,0.33569335937502354,0.335693359375
qft,10,2,heavy_hex,11,preset_default,153,0.007972099992912263,45,420,270,150,ideal,0.02742020000005141,1.0,1.0
qft,10,2,heavy_hex,11,preset_default,153,0.007972099992912263,45,420,270,150,noisy,0.2808011000161059,0.2700195312500257,0.27001953125
qft,10,2,heavy_hex,22,preset_default,164,0.007937499991385266,55,413,253,160,ideal,0.026505499990889803,1.0,1.0
qft,10,2,heavy_hex,22,preset_default,164,0.007937499991385266,55,413,253,160,noisy,0.24774469999829307,0.2434082031250234,0.243408203125
qft,10,2,heavy_hex,33,preset_default,158,0.007310299988603219,46,402,251,151,ideal,0.02513840000028722,1.0,1.0
qft,10,2,heavy_hex,33,preset_default,158,0.007310299988603219,46,402,251,151,noisy,0.24697500001639128,0.2678222656250268,0.267822265625
qft,10,3,linear,11,preset_default,125,0.007364299992332235,48,442,289,153,ideal,0.02731919998768717,1.0,1.0
qft,10,3,linear,11,preset_default,125,0.007364299992332235,48,442,289,153,noisy,0.21915200000512414,0.2651367187500257,0.26513671875
qft,10,3,linear,22,preset_default,126,0.007608400017488748,44,460,311,149,ideal,0.026957199996104464,1.0,1.0
qft,10,3,linear,22,preset_default,126,0.007608400017488748,44,460,311,149,noisy,0.30239980001351796,0.2612304687500255,0.26123046875
qft,10,3,linear,33,preset_default,144,0.007422100024996325,41,511,365,146,ideal,0.026589399989461526,1.0,1.0
qft,10,3,linear,33,preset_default,144,0.007422100024996325,41,511,365,146,noisy,0.2952660000009928,0.2678222656250252,0.267822265625
qft,10,3,grid,11,preset_default,108,0.007406300021102652,9,388,274,114,ideal,0.024934199987910688,1.0,1.0
qft,10,3,grid,11,preset_default,108,0.007406300021102652,9,388,274,114,noisy,0.18139110002084635,0.3432617187500258,0.34326171875
qft,10,3,grid,22,preset_default,111,0.0070525000046473,7,392,280,112,ideal,0.02582420001272112,1.0,1.0
qft,10,3,grid,22,preset_default,111,0.0070525000046473,7,392,280,112,noisy,0.1852550999901723,0.3422851562500238,0.34228515625
qft,10,3,grid,33,preset_default,111,0.006965200009290129,7,392,280,112,ideal,0.03186679998179898,1.0,1.0
qft,10,3,grid,33,preset_default,111,0.006965200009290129,7,392,280,112,noisy,0.2272932000050787,0.33959960937502215,0.339599609375
qft,10,3,heavy_hex,11,preset_default,157,0.008183700003428385,39,454,310,144,ideal,0.025152299989713356,1.0,1.0
